"product_id","year","month","total_quantity"
"1f30e59a-f5540823","2021","3","1"
"1f48a240-38100fa0","2021","3","1"
"1f59d11a-98535c5c","2021","3","1"
"1f65b4cd-83238e15","2021","3","1"
"1f6f77e2-a612a8c5","2021","3","1"
"1f726b88-64904d36","2021","3","2"
"1f7c7e46-4bacdff5","2021","3","3"
"1f9bde23-b89ede3e","2021","3","5"
"1fa3e385-9cc93507","2021","3","2"
"1fa79cc3-2524d4a4","2021","3","1"
"1fc5e019-13354a10","2021","3","1"
"1fcfa7f8-532c427b","2021","3","24"
"1fd131c6-1b1e6c05","2021","3","8"
"1fed0ab2-ff9bb236","2021","3","10"
"1ff3b7c0-9fc36c59","2021","3","3"
"1ffdcbaf-7a586b8c","2021","3","15"
"2000577f-cbe96350","2021","3","1"
"20249c79-8b34078e","2021","3","1"
"202f7137-0719dc3b","2021","3","2"
"202fe086-1662d9d3","2021","3","5"
"20318b5f-f1722320","2021","3","3"
"2047cafd-51af528c","2021","3","1"
"2056b8ed-f22cb4e1","2021","3","8"
"20644eae-2d1982e3","2021","3","24"
"2077a629-c357d776","2021","3","4"
"2090ae27-2e774bd7","2021","3","2"
"20a71a97-00b171f8","2021","3","8"
"20b9a05f-d7e34d1a","2021","3","2"
"20ed927c-9239e32f","2021","3","1"
"210ad573-4036004f","2021","3","2"
"2113c51c-49b445ff","2021","3","15"
"213a2d93-f659b1bf","2021","3","1"
"214064de-679c2d6c","2021","3","1"
"2144a558-143527df","2021","3","12"
"215b3987-c73c28e9","2021","3","2"
"2163efeb-7afae832","2021","3","4"
"216f4a4b-be569400","2021","3","1"
"21964d88-1bed3cff","2021","3","6"
"21ad83b5-8dd2dcb4","2021","3","1"
"21aea588-dcddf1f8","2021","3","9"
"21b6da80-6329db68","2021","3","1"
"21b87ba3-d0352eb3","2021","3","2"
"21c3b31a-71b82723","2021","3","1"
"21c49428-aedc63e2","2021","3","3"
"21c78662-e018b32b","2021","3","4"
"21ccbaee-e2f43ab0","2021","3","1"
"21da766c-8470640a","2021","3","1"
"21dd9edb-958ff112","2021","3","1"
"21e0418a-492f81d8","2021","3","15"
"21f1e847-ec9bcdd8","2021","3","3"
"21f534bf-e570065b","2021","3","1"
"21f56173-99725650","2021","3","3"
"22075838-b05bf185","2021","3","2"
"220b7765-8f7cf1f3","2021","3","7"
"220c79b8-fbb2dbc8","2021","3","2"
"220e51a0-4ba83f1d","2021","3","1"
"221b9451-5f8a46b3","2021","3","27"
"22223e08-81177dbf","2021","3","2"
"223b5f41-030062f3","2021","3","7"
"223d361c-7ee6cd16","2021","3","1"
"2244c69d-19c206f1","2021","3","1"
"22572ddb-4daff421","2021","3","5"
"2263fdf6-830967f6","2021","3","1"
"226e0f5e-8b946a36","2021","3","140"
"227b7c20-18e64942","2021","3","34"
"227e3d53-e3bea5a2","2021","3","1"
"2284a825-98261892","2021","3","1"
"228ba558-958a18b0","2021","3","1"
"228f67eb-65e566af","2021","3","1"
"2299c27d-cb81b8cb","2021","3","2"
"22a3aa51-28b27252","2021","3","27"
"22bc2c6e-dc47eadc","2021","3","3"
"22e1d53a-ba3f3eca","2021","3","25"
"22f883ad-7ff7415c","2021","3","2"
"231ed4a9-d0aa9ddd","2021","3","4"
"2324311f-7514fb53","2021","3","3"
"232646c0-3aadd8d9","2021","3","23"
"232fa073-f4786782","2021","3","33"
"23304d61-7e11de2b","2021","3","3"
"2331938f-263e20b0","2021","3","2"
"234b6125-ddd33173","2021","3","1"
"234d9a96-6fd32c0e","2021","3","27"
"237c1b00-c20a827f","2021","3","1"
"238046ee-7cd28fea","2021","3","4"
"2388d3ad-d1a0fd9f","2021","3","2"
"238f5ce5-d4db6c22","2021","3","9"
"239c789e-62a3afe3","2021","3","2"
"23a746c7-dbf27163","2021","3","10"
"23ab03a6-000eb3eb","2021","3","1"
"23c5cc01-23db9ef4","2021","3","4"
"23dc2d47-41eff0c1","2021","3","2"
"23e78624-90dc9f18","2021","3","6"
"23ee5505-b374e067","2021","3","2"
"23f5ff14-9fedd701","2021","3","10"
"23fa81fc-56b0c818","2021","3","2"
"23fbbb9a-785f3809","2021","3","16"
"2404d714-5efb9227","2021","3","3"
"2408be23-04759c4b","2021","3","1"
"240bc1c0-e2639e59","2021","3","1"
"241449d7-fddc07ba","2021","3","1"
"241bef84-84e0b1ff","2021","3","17"
"2425a047-05434d63","2021","3","4"
"242a80b6-a3212694","2021","3","1"
"243e2a3d-ac93213e","2021","3","7"
"2447365f-f132cbe0","2021","3","4"
"245a7720-f1dfc7df","2021","3","2"
"24661c57-1edae4bc","2021","3","6"
"247ee7ae-e9371af9","2021","3","1"
"2481df3e-648bb429","2021","3","1"
"24885d34-b31f035b","2021","3","1"
"24a42b0b-72c017ba","2021","3","46"
"24aa4ee8-581b8890","2021","3","1"
"24b0dbee-6714e5c1","2021","3","12"
"24c38392-ddb4b68f","2021","3","1"
"24d46148-53758487","2021","3","2"
"24f04b27-98d7b56a","2021","3","4"
"24f6dbc7-bbc6fba3","2021","3","6"
"2502b58b-41c6c0f2","2021","3","1"
"25249b4b-0bf3109a","2021","3","10"
"254a55a7-b25f1c28","2021","3","64"
"254e97c8-91026c84","2021","3","2"
"25703368-84ed3d88","2021","3","10"
"25997143-743c998e","2021","3","4"
"259dcf80-94192618","2021","3","1"
"25b3a3a4-cdea94bb","2021","3","1"
"25edce11-fd463897","2021","3","3"
"25f59742-b9826e57","2021","3","1"
"25fd65e9-dc349b95","2021","3","4"
"2633401d-e856e0bc","2021","3","1"
"263dd514-c33fcf89","2021","3","2"
"263df6c9-95005438","2021","3","12"
"2645ce74-db8f0e36","2021","3","4"
"26604280-67f9e521","2021","3","1"
"26605faf-d8225b78","2021","3","1"
"26624f70-f3d6523b","2021","3","9"
"2676f028-fbc2bac2","2021","3","2"
"267b9e9a-0e18d44e","2021","3","4"
"26b1e099-8bfb8b30","2021","3","1"
"26bbcca6-156629a9","2021","3","5"
"26bd028b-b717523e","2021","3","3"
"26c77e21-b95f9b69","2021","3","14"
"26d03d2f-55a9df40","2021","3","1"
"26dcac4b-dcf17445","2021","3","1"
"26dea3eb-5f8f2711","2021","3","13"
"26df4668-2d4f8b2c","2021","3","1"
"26e3c717-b9ed5dc3","2021","3","9"
"26f35df4-e917d539","2021","3","1"
"26f9fb23-dcbe6058","2021","3","1"
"26fb48aa-d99310ad","2021","3","3"
"2704ca71-1698e525","2021","3","1"
"2707b569-09803cb6","2021","3","1"
"270a405e-668f50bb","2021","3","1"
"270f1d95-74972572","2021","3","2"
"27270b45-ee775f3e","2021","3","2"
"2755ff90-14cc148d","2021","3","2"
"276aa2d5-70fc6a6a","2021","3","7"
"2777040a-e9b67969","2021","3","7"
"27a12791-e0bdf242","2021","3","89"
"27b15c61-2a849790","2021","3","37"
"27c3598d-3ba018ab","2021","3","1"
"27cd0e6d-fcf3c286","2021","3","1"
"27d13db9-e647a095","2021","3","28"
"27e4345e-c2f92ee6","2021","3","4"
"27e8ba68-920ec8f8","2021","3","2"
"27ef2a18-c504d2e5","2021","3","1"
"27f20c42-ab6c9761","2021","3","1"
"27f8c317-90b8b36c","2021","3","32"
"281c0fcf-aa4f1e0b","2021","3","2"
"283926f7-b5ade0a7","2021","3","2"
"283c3528-6af4a4f9","2021","3","2"
"283ee5ef-44bcf22e","2021","3","6"
"288083a2-5eb2bb1b","2021","3","12"
"2889db7f-d35edf92","2021","3","4"
"289300bc-e49f5763","2021","3","2"
"28a40234-3e99a17c","2021","3","1"
"28b58bb6-5c38f918","2021","3","13"
"28b9a3c3-a35473c4","2021","3","11"
"28ba7a16-9e53d720","2021","3","1"
"28bb896e-0f20d7be","2021","3","2"
"28bf301a-cf249f26","2021","3","2"
"28d410c1-c6856526","2021","3","4"
"28f1067c-274ac2b7","2021","3","14"
"290562d4-48b666e8","2021","3","1"
"29082d26-006ffd51","2021","3","1"
"29499368-67bd89cd","2021","3","1"
"295b79f1-463af051","2021","3","4"
"296931b8-05f2f67c","2021","3","2"
"29907880-e1c17008","2021","3","1"
"299950cb-3ca1a67f","2021","3","2"
"29ae3566-60a113ac","2021","3","2"
"2a01c57f-088dad6a","2021","3","15"
"2a073abd-f345338c","2021","3","1"
"2a0fb4c6-24b96325","2021","3","5"
"2a16aecd-b64c12d4","2021","3","1"
"2a178917-64f86393","2021","3","4"
"2a219f75-3814ac2e","2021","3","10"
"2a2fdfb7-7219eb0a","2021","3","13"
"2a3fbd3d-5a697390","2021","3","2"
"2a574412-d85c3a19","2021","3","1"
"2a65312e-eac1871c","2021","3","1"
"2a74b785-eba248e0","2021","3","1"
"2a77e6c1-79ee87e0","2021","3","3"
"2abb462e-fbc0a32b","2021","3","2"
"2abdbd67-b09e08a9","2021","3","20"
"2ac819b5-2b3085d4","2021","3","3"
"2ae198b4-f5ebff16","2021","3","1"
"2ae74b6a-b4e992ec","2021","3","2"
"2af97e38-042bf2be","2021","3","5"
"2affff9f-0b675703","2021","3","17"
"2b003828-a93b4b15","2021","3","94"
"2b00c3a8-16f3caa5","2021","3","4"
"2b201b3f-07493fbb","2021","3","18"
"2b3ea1d8-d63347e0","2021","3","12"
"2b438ce0-bbb26761","2021","3","1"
"2b64043f-687d2d59","2021","3","1"
"2b745eb3-6e8c1ed9","2021","3","1"
"2b7f96f1-167440dc","2021","3","2"
"2b82aa37-1e0afe06","2021","3","1"
"2b885409-8747e885","2021","3","1"
"2b8ddc68-5e107d12","2021","3","73"
"2b9866f0-735de6f4","2021","3","3"
"2bc9e2b4-50daa563","2021","3","4"
"2bcdac14-58e65f70","2021","3","1"
"2bcff2a2-3833b30f","2021","3","7"
"2bd75b67-043b81a9","2021","3","31"
"2bde6bff-1e0ccb40","2021","3","3"
"2bdec5c2-049389a5","2021","3","2"
"2bf85183-a9ab3686","2021","3","57"
"2c0908e7-8c435ebf","2021","3","1"
"2c0a83d5-73537e3e","2021","3","1"
"2c2b2dcb-a2dd71a9","2021","3","4"
"2c39b382-56a0fd4d","2021","3","4"
"2c536efb-c26fbec5","2021","3","5"
"2c549c46-93263d86","2021","3","3"
"2c5bc20f-4f6ae20e","2021","3","1"
"2c67cce0-9bbeaa6d","2021","3","2"
"2c716ac0-d6f1addd","2021","3","2"
"2ca3160d-baeaf081","2021","3","1"
"2cac05ac-4b9a7381","2021","3","2"
"2cae8f96-20d19707","2021","3","1"
"2cb1e4ee-abbd2135","2021","3","1"
"2cb4d114-ef2ceabd","2021","3","111"
"2cb6ff0e-fee6ffed","2021","3","37"
"2cbf7d42-c35edad8","2021","3","2"
"2cbfcfcc-eef085fe","2021","3","11"
"2cc80597-fd16c4f2","2021","3","10"
"2cfdb008-5bf1070e","2021","3","2"
"2d04938b-adb13d9a","2021","3","3"
"2d077ae1-5aeeefe0","2021","3","9"
"2d229cc8-a90d618f","2021","3","1"
"2d3fd438-0c47f34d","2021","3","2"
"2d4aad46-d2eca65e","2021","3","1"
"2d4ab11d-92ad283a","2021","3","1"
"2d571763-49171cf0","2021","3","6"
"2d596ba3-32176de0","2021","3","2"
"2d734afc-0f0128c5","2021","3","1"
"2da89a32-b7a60f57","2021","3","1"
"2db7bf0d-323842b3","2021","3","2"
"2dc9cdf5-5a19ea92","2021","3","1"
"2dcd06b2-ebb7f7e6","2021","3","70"
"2de11dee-65e37d2f","2021","3","2"
"2deaa8f8-16174aa8","2021","3","5"
"2dec9f7f-26befaf0","2021","3","1"
"2df0fd7e-ad4673ef","2021","3","1"
"2df5f34b-b1f70fca","2021","3","12"
"2df894cd-885452c2","2021","3","5"
"2e0cd5da-eae39b95","2021","3","1"
"2e21ef5f-e2b2dd2c","2021","3","9"
"2e229bfa-674bf9d5","2021","3","3"
"2e305125-b5661b34","2021","3","48"
"2e4842c9-fa581977","2021","3","21"
"2e48db5a-782ccd9a","2021","3","8"
"2e4d40ac-5f4bba1c","2021","3","7"
"2e510bef-b4da104c","2021","3","2"
"2e5bd2e3-5dd8af5b","2021","3","2"
"2e69df62-0f35b0c4","2021","3","12"
"2e717dcc-b04ee7f6","2021","3","7"
"2e9e841b-2ee19dc8","2021","3","16"
"2ead66d0-98452867","2021","3","1"
"2eb2dfa2-ed5a6e59","2021","3","1"
"2ebd0690-807cba90","2021","3","1"
"2ec48d2b-a7bbf6ab","2021","3","4"
"2ef7be63-06d32567","2021","3","1"
"2ef8c45e-b6fb9080","2021","3","4"
"2f196071-b0118693","2021","3","3"
"2f2d500f-e3e17bfb","2021","3","2"
"2f538d72-709b7de2","2021","3","1"
"2f668213-83043e53","2021","3","3"
"2f79215b-d795decf","2021","3","1"
"2f86d0dd-d0710756","2021","3","1"
"2f9d3a93-39b4d963","2021","3","1"
"2fae974c-c6fb6f9d","2021","3","24"
"2faf9259-eec9fdc9","2021","3","1"
"2fb5ba3b-17b75962","2021","3","12"
"2fc13154-6ff15c6a","2021","3","4"
"2fd4ef60-111af2d6","2021","3","1"
"2fdd7f94-91f3b8d0","2021","3","3"
"2ff7dc20-29ff6901","2021","3","1"
"30049f18-80b3aef3","2021","3","1"
"301a32c3-68396719","2021","3","17"
"303fa913-8989e247","2021","3","129"
"30508133-c9f2cc91","2021","3","7"
"306501ac-b6728c40","2021","3","2"
"30749a84-0e390bae","2021","3","1"
"308853b4-1ff7f0ff","2021","3","2"
"308fba5c-2002c865","2021","3","6"
"30961212-7943f057","2021","3","3"
"30a1bc90-5093e9ef","2021","3","3"
"30b39304-d57780bc","2021","3","1"
"30bf0d89-7cc898fb","2021","3","3"
"30caa8bd-953bbb98","2021","3","3"
"30d61a55-65cc89b0","2021","3","1"
"30e03473-47be0a8b","2021","3","1"
"30eb979f-170962a6","2021","3","5"
"30f045e9-1fe3cfdb","2021","3","6"
"310995cf-fd7bc588","2021","3","14"
"3126eec2-5c149030","2021","3","7"
"3140a059-d9703309","2021","3","1"
"314fdc6b-f20145d6","2021","3","1"
"3153a3f7-19cf15aa","2021","3","2"
"31667390-f5452f75","2021","3","4"
"316f38e8-ca827896","2021","3","2"
"3171c495-2ee4ebc3","2021","3","4"
"317398f7-8fc765c6","2021","3","2"
"317eb36a-719d8c54","2021","3","11"
"319b1df3-e08d1f48","2021","3","9"
"31a27960-4e9a1e9a","2021","3","1"
"31a8d2ab-622ca356","2021","3","3"
"31d1c39a-f75fea60","2021","3","1"
"31d1f033-6b8c414e","2021","3","3"
"31d3cd56-00bb8230","2021","3","12"
"31dc2603-26c03a46","2021","3","1"
"31f30e53-1b35ea68","2021","3","3"
"31f51f93-1b202c96","2021","3","1"
"31fc24e3-1382d406","2021","3","6"
"31fe3162-9bad4540","2021","3","8"
"320724f3-f52e167a","2021","3","2"
"32177564-c56b4c29","2021","3","4"
"321d0671-fa6b34e9","2021","3","15"
"321ebc46-5fdcca71","2021","3","1"
"32301f12-24418da4","2021","3","1"
"3231aec6-2b0935d2","2021","3","4"
"323777d1-b0f496d3","2021","3","7"
"3239f5ae-0e2fbfa0","2021","3","1"
"325722e9-9917df2b","2021","3","1"
"3271c9a1-d2078197","2021","3","6"
"3275b80a-7db15592","2021","3","5"
"327744a0-f1a66c59","2021","3","2"
"329c92ee-e1c071d2","2021","3","1"
"32a7abe2-66325399","2021","3","3"
"32b240f1-fa120457","2021","3","7"
"3302a3f0-ceafe1ff","2021","3","10"
"331a375c-748351b8","2021","3","20"
"33207a31-50553358","2021","3","25"
"334466d0-e5679bb0","2021","3","1"
"33600c4c-48a3cebc","2021","3","1"
"3360dcda-26fba343","2021","3","17"
"3366ce92-511e1f8e","2021","3","5"
"336bc080-79560cae","2021","3","2"
"33705b05-bbb4b2f4","2021","3","36"
"337668c6-b67676b9","2021","3","8"
"3378a3ba-29f5978b","2021","3","1"
"3383aeba-3948e853","2021","3","2"
"339edf42-8939560f","2021","3","12"
"33a80a68-59c9e690","2021","3","1"
"33abcdad-a62bfb10","2021","3","11"
"33b44849-27d11c5e","2021","3","1"
"33b79a4a-1575a02f","2021","3","1"
"33b95da6-552b3ea0","2021","3","1"
"33d4593a-6219f180","2021","3","1"
"33d74973-eef36bb4","2021","3","2"
"33e773ab-b2c6aaf3","2021","3","2"
"33f472f0-a9086fd8","2021","3","18"
"33f76133-33a95975","2021","3","3"
"33f85f71-4c931764","2021","3","2"
"33fc6314-7c4509e6","2021","3","3"
"342632e8-5003805c","2021","3","1"
"34268766-05ddd874","2021","3","4"
"34301631-38932787","2021","3","5"
"3442f545-11c16104","2021","3","3"
"3452323d-e799c806","2021","3","3"
"34636850-8f420af2","2021","3","1"
"347b6e1c-6c35d251","2021","3","3"
"34826a04-e3f5b50e","2021","3","2"
"3487e135-a82c1f95","2021","3","4"
"3488b09e-fc720948","2021","3","3"
"348e58cb-2d33c2a6","2021","3","28"
"34947eac-921eac1c","2021","3","5"
"34ad3b0f-a4750e20","2021","3","1"
"34b48340-cdb16266","2021","3","2"
"34b611d9-40b25601","2021","3","1"
"34c70afe-d204f30c","2021","3","2"
"34ceaaae-3c91730a","2021","3","3"
"34d250c8-204c655b","2021","3","6"
"34ded6ce-07476e76","2021","3","2"
"34e835bd-b893c22b","2021","3","1"
"3500e00b-4896e606","2021","3","2"
"3501baa4-1deaf501","2021","3","1"
"3505a14f-3dcc8414","2021","3","2"
"352b47f2-648a9ab8","2021","3","3"
"353cb62b-15f8df83","2021","3","2"
"3550fc65-c5280e2b","2021","3","5"
"359f1f05-123d1959","2021","3","1"
"35ac2c78-4946ed71","2021","3","1"
"35b2c1fc-6a99ace8","2021","3","3"
"35b6df21-ea48ca88","2021","3","2"
"35c0d870-5da72240","2021","3","2"
"35c5e487-1bf47927","2021","3","5"
"35ca5bdd-43f2cc8a","2021","3","2"
"35cff0ba-8b8e43bf","2021","3","13"
"35d8e89f-53b30df4","2021","3","3"
"35da0650-78d52ea3","2021","3","2"
"35df6a9a-5c6eb354","2021","3","4"
"35ee7773-fb948a19","2021","3","5"
"35f24c37-dd4532a1","2021","3","3"
"36056010-24310f48","2021","3","1"
"3606d892-65c56f27","2021","3","22"
"36102f8a-df8f4d4a","2021","3","3"
"3610ced5-4810f584","2021","3","26"
"362afd1f-1d70e1ef","2021","3","7"
"36356f33-a4fabc28","2021","3","3"
"363a8833-740b0f13","2021","3","23"
"364c456b-469ba2ba","2021","3","22"
"365a06f3-03bd7d70","2021","3","16"
"367451ba-0af28439","2021","3","1"
"367aa5c7-2c308640","2021","3","2"
"367d15e8-7b3689d2","2021","3","1"
"368125b0-e0c96397","2021","3","11"
"36868a38-1ed7b968","2021","3","11"
"368fcb61-bcceb00c","2021","3","8"
"36a83c5d-430bfda6","2021","3","4"
"36cb33a6-1c4e2b2d","2021","3","2"
"36df02df-ec016622","2021","3","3"
"36fc6a03-8918ac08","2021","3","1"
"36fef090-bac022a0","2021","3","19"
"370c37c7-3a901417","2021","3","4"
"371105d2-e8db4db0","2021","3","1"
"37128b91-3a4f9b90","2021","3","1"
"3719ea0d-5341c0db","2021","3","7"
"37601799-4d95efda","2021","3","4"
"37606937-c9f1a3e6","2021","3","2"
"37743be9-4a474dd9","2021","3","6"
"3774f25a-b8c31299","2021","3","1"
"379d8957-9a2f9240","2021","3","2"
"37a017d8-c476ca13","2021","3","3"
"37a99e55-944a20d0","2021","3","1"
"37b658be-56ba0613","2021","3","1"
"37bd9faa-8213c19a","2021","3","7"
"37d45c17-b5f5c64a","2021","3","8"
"37e96c67-d345330c","2021","3","3"
"37f0d25a-20aaa841","2021","3","1"
"37f25c47-2f55c97f","2021","3","11"
"3807a414-0f6ae1b5","2021","3","3"
"3814daab-594784fa","2021","3","1"
"38176d13-c13f7520","2021","3","1"
"382eb658-f18f21fa","2021","3","1"
"382facdf-039e5910","2021","3","2"
"383de54a-5419647c","2021","3","3"
"38429373-7774a6e8","2021","3","1"
"385443f8-3b002668","2021","3","3"
"3867b040-3da1c6d2","2021","3","3"
"387686a7-591cb584","2021","3","1"
"38961e96-e18aa35e","2021","3","6"
"3898f02c-b91d66da","2021","3","1"
"38bff860-3488b9b4","2021","3","5"
"38ee43ac-6182d66c","2021","3","15"
"38f4c4d3-376d9c58","2021","3","11"
"390b071e-cafda12c","2021","3","3"
"3913057f-f3363be3","2021","3","1"
"3928b9dd-c4957ce3","2021","3","5"
"392b2991-d041cbfd","2021","3","3"
"3936dee2-8919de87","2021","3","8"
"393a5b6f-a8f44f15","2021","3","1"
"39533f90-dbbf692f","2021","3","1"
"39608401-9b5b9deb","2021","3","12"
"3963c0a2-d47c8124","2021","3","3"
"398fa632-4379e213","2021","3","13"
"39931d93-dddfdd5b","2021","3","1"
"39b3b250-cb63ac13","2021","3","2"
"39bc473b-3f4d54cc","2021","3","1"
"39c195a9-86882936","2021","3","73"
"39c8a318-4061818e","2021","3","3"
"39eed0f3-28fb7be6","2021","3","1"
"39f56726-e013fd80","2021","3","11"
"39fe75e0-0c41cc04","2021","3","3"
"3a026746-ed90df2b","2021","3","2"
"3a0cce32-a817d4f5","2021","3","4"
"3a1a61b1-67172938","2021","3","1"
"3a1bd22d-c6f7869d","2021","3","13"
"3a6166e6-8b92bde7","2021","3","2"
"3a6c310f-e6d33cd6","2021","3","7"
"3a6e37d0-fd499c6f","2021","3","1"
"3a7c2240-25e9dce0","2021","3","15"
"3a7f0474-aa51fbb9","2021","3","6"
"3a866dd8-edd2e13f","2021","3","1"
"3a8c5757-b0317fef","2021","3","1"
"3a8dca9a-3f8250d3","2021","3","6"
"3a9865b7-1cabddc1","2021","3","2"
"3ab3fbbd-8b920128","2021","3","2"
"3ab5bd24-dfda5949","2021","3","2"
"3ace79bc-5b820746","2021","3","16"
"3ad2b4a3-2d903d3b","2021","3","9"
"3ae64e17-dbc9a69f","2021","3","1"
"3aeaa439-8b8b29d0","2021","3","4"
"3aedb691-c91d7926","2021","3","29"
"3b00c151-29da9579","2021","3","3"
"3b04ff45-f9231bd7","2021","3","2"
"3b06b67f-8b79a63c","2021","3","16"
"3b1747b8-18c0d079","2021","3","7"
"3b2125fa-3023c603","2021","3","1"
"3b312566-e438d16b","2021","3","3"
"3b3358db-be5d2bed","2021","3","14"
"3b40b4fa-41bf09f7","2021","3","2"
"3b549db6-04ea1e18","2021","3","1"
"3b56aa5c-6f485239","2021","3","1"
"3b7015a9-98b48eee","2021","3","9"
"3b98b8fa-bdcd7750","2021","3","8"
"3ba99566-6723b2f2","2021","3","8"
"3bb97eed-0ca6f44c","2021","3","17"
"3bccfb77-79f1dff6","2021","3","3"
"3bce9fa7-d3d265bd","2021","3","3"
"3bd54028-74a8a37f","2021","3","3"
"3be2ead7-45128eae","2021","3","2"
"3bf68144-6ac2ec0f","2021","3","4"
"3c00c03e-f5475548","2021","3","7"
"3c2262fe-f4fb1166","2021","3","2"
"3c287c56-fa26327c","2021","3","59"
"3c36bfec-b25ad640","2021","3","2"
"3c40398f-2e0c115d","2021","3","4"
"3c48bb1b-8ef96d20","2021","3","1"
"3c778167-a10b06e7","2021","3","38"
"3c8bec23-b3997dd8","2021","3","1"
"3c8d4e82-5cb75222","2021","3","4"
"3caaea28-550b6649","2021","3","13"
"3caf50e9-b0367aa7","2021","3","3"
"3cb38b3d-1b8c6b43","2021","3","1"
"3cb77bdb-6b95f2c5","2021","3","2"
"3cd0513d-d8f43323","2021","3","1"
"3cda71f1-1ce332e3","2021","3","4"
"3cdd5755-436064bc","2021","3","53"
"3cf03427-6981a1e1","2021","3","14"
"3cf041ba-c3cf9781","2021","3","8"
"3cfd809b-6dbaee01","2021","3","1"
"3d01e902-ddeba398","2021","3","1"
"3d1134cc-6c8c48b1","2021","3","1"
"3d126e72-d9ccabb4","2021","3","1"
"3d1b7a6b-218f19d1","2021","3","2"
"3d2040c9-b6d2fdf4","2021","3","1"
"3d29c33b-e25e2e60","2021","3","3"
"3d45bc7f-88541bf4","2021","3","1"
"3d667575-00e57d87","2021","3","1"
"3d689276-5a1d5fd1","2021","3","99"
"3d6a434d-a67765e0","2021","3","10"
"3d82cfe9-92ab1e78","2021","3","176"
"3d86fe45-e559b1a5","2021","3","4"
"3d9af300-62f2142c","2021","3","38"
"3d9ba52d-b2357b51","2021","3","3"
"3d9bb47d-acd8c522","2021","3","15"
"3d9ef8bd-ac543991","2021","3","2"
"3db8457e-95ce02b0","2021","3","1"
"3db8cc31-28088e81","2021","3","7"
"3dd9dcb8-70a23d8f","2021","3","2"
"3df994f2-a1ae6a06","2021","3","1"
"3dfda832-14ac5650","2021","3","40"
"3e0326ab-cd973344","2021","3","4"
"3e0de796-3bc00c5c","2021","3","6"
"3e1656b3-c9f1f348","2021","3","1"
"3e206ded-5187d531","2021","3","7"
"3e443398-a0e4ea01","2021","3","2"
"3e5c4ab4-691e9eb9","2021","3","2"
"3e62b94a-84a43723","2021","3","3"
"3e81fb9d-a4bf0d60","2021","3","1"
"3e9a1781-1649647b","2021","3","1"
"3eb8446b-39221815","2021","3","4"
"3eca8292-2a643d58","2021","3","10"
"3ecf5741-27dab40c","2021","3","1"
"3ed791c3-66a4b7d4","2021","3","3"
"3eee3834-4ca26220","2021","3","4"
"3f33edde-fa78625a","2021","3","1"
"3f35c61a-32e165e3","2021","3","8"
"3f3ddd78-f2201030","2021","3","14"
"3f45dfbe-82d1a294","2021","3","4"
"3f573896-77fab7c5","2021","3","5"
"3f5ec2fb-54ee72e0","2021","3","17"
"3f6db28a-cb8dbaf4","2021","3","3"
"3f710abd-c9564665","2021","3","8"
"3f759579-ef1c56b1","2021","3","7"
"3f765766-e70acdd0","2021","3","13"
"3f85b444-081de2b8","2021","3","4"
"3f93bc84-1b8004ab","2021","3","1"
"3f9c8588-6391f1a4","2021","3","8"
"3fa7911c-92326517","2021","3","6"
"3fc53914-10d904d4","2021","3","2"
"3fc5c14e-45b7a397","2021","3","5"
"3fd69153-77a30990","2021","3","5"
"3ff69772-82c5761c","2021","3","5"
"40390ae7-ba41f0a2","2021","3","4"
"40412a12-86fa7b4f","2021","3","5"
"4042772e-7cd59fdf","2021","3","9"
"404d005d-c5bfb73f","2021","3","3"
"404e3919-3dd16c96","2021","3","2"
"40556d57-bc990496","2021","3","4"
"405a49ef-0c270257","2021","3","6"
"405a75ff-85899950","2021","3","2"
"40642c55-4c4770ab","2021","3","1"
"40700852-143e265f","2021","3","11"
"408ad4f2-cb4a5699","2021","3","2"
"40936e19-edcc9e8d","2021","3","30"
"409388ce-65b5069e","2021","3","1"
"4094dfef-fdc8db8d","2021","3","7"
"409e6252-b99d8e97","2021","3","8"
"40d6aa3b-088aeedd","2021","3","1"
"40e54039-d3540340","2021","3","3"
"410551df-3537cb38","2021","3","4"
"412be10b-c6b5a68c","2021","3","1"
"4132a90b-09a313f4","2021","3","7"
"414aa45b-2cbac259","2021","3","3"
"415a9559-7faaa69e","2021","3","12"
"417042d8-7700eeb7","2021","3","5"
"4191679e-1aa60450","2021","3","5"
"419f97a7-846f7511","2021","3","1"
"419f9d0e-a8fa881e","2021","3","6"
"41b52635-7d48c11c","2021","3","2"
"41f8a32f-b85efd63","2021","3","6"
"420ffd5a-5e4fd76d","2021","3","1"
"421b18d8-4ab60125","2021","3","5"
"42286f0d-7a4daa02","2021","3","4"
"422aaf9e-f4ac2d43","2021","3","5"
"423ba369-81cb8b99","2021","3","2"
"423f57e1-40829020","2021","3","5"
"424556d6-bce432bb","2021","3","9"
"426a4796-59c3adba","2021","3","1"
"426ae94f-470210da","2021","3","2"
"4274048f-2449414c","2021","3","1"
"428efc25-5f2c6b91","2021","3","3"
"429073fe-91f8be86","2021","3","5"
"429e4ae0-08f6e656","2021","3","5"
"42a23f17-4041e45c","2021","3","5"
"42dfc856-84893b41","2021","3","1"
"42ef8c91-8e64324a","2021","3","3"
"42fde347-93b8c142","2021","3","1"
"43003d20-35ffaee0","2021","3","1"
"43180b4c-8e2d8bdd","2021","3","1"
"431859d3-4051cdad","2021","3","1"
"43188069-d075faf2","2021","3","1"
